"iso2c","country","SH.DYN.MORT","year","iso3c","region","capital","longitude","latitude","income","lending"
"AL","Albania",9.4,2015,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",12,2010,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",12.8,2009,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",13.8,2008,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",11.3,2011,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",36.8,1992,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",38.4,1991,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",8.8,2017,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",19.9,2003,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",21.4,2002,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",22.9,2001,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",24.5,2000,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",26.1,1999,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",27.7,1998,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",29.3,1997,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",30.9,1996,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",32.4,1995,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",14.8,2007,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",16,2006,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",17.2,2005,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",18.5,2004,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",33.9,1994,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AL","Albania",35.4,1993,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"AM","Armenia",13.3,2016,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",14,2015,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",12.6,2017,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",15.5,2013,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",16.3,2012,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",17.1,2011,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",18,2010,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",19,2009,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",20,2008,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",21,2007,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",22.1,2006,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",23.3,2005,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",24.5,2004,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",25.8,2003,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",27.1,2002,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",14.7,2014,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",30,2000,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",31.6,1999,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",33.2,1998,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",34.9,1997,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",36.7,1996,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",38.6,1995,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",40.6,1994,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",42.8,1993,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",45,1992,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",47.3,1991,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",49.6,1990,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AM","Armenia",28.5,2001,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Lower middle income","IBRD"
"AO","Angola",81.1,2017,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",84.6,2016,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",99.2,2013,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",105.8,2012,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",88.9,2015,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",93.6,2014,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",121.3,2010,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",130,2009,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",139.3,2008,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",148.7,2007,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",158.2,2006,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",167.8,2005,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",177,2004,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",185.7,2003,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",193.4,2002,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",200.3,2001,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",206.3,2000,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",211.4,1999,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",113.2,2011,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",218.9,1997,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",221.3,1996,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",222.7,1995,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",223.5,1994,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",223.8,1993,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",223.7,1992,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",223.6,1991,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",223.5,1990,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AO","Angola",215.6,1998,"AGO","Sub-Saharan Africa ","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"AR","Argentina",10.4,2017,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",10.9,2016,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",11.4,2015,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",20.6,1999,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",21.5,1998,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",22.4,1997,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",23.4,1996,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",24.4,1995,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",25.5,1994,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",26.5,1993,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",27.6,1992,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",28.3,1991,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",28.8,1990,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",17,2004,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",17.6,2003,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",18.3,2002,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",12,2014,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",12.7,2013,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",13.3,2012,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",13.9,2011,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",14.5,2010,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",15,2009,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",15.4,2008,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",15.7,2007,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",16.1,2006,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",16.5,2005,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",19.8,2000,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AR","Argentina",19,2001,"ARG","Latin America & Caribbean ","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"AS","American Samoa",,2002,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2001,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2000,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1999,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1998,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1997,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1996,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2008,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2007,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2006,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2005,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2004,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2003,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2017,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2016,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2015,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2014,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2013,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2012,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2011,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2010,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,2009,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1994,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1993,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1992,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1991,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1990,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AS","American Samoa",,1995,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"AT","Austria",9.5,1990,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",3.6,2017,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",3.6,2016,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",3.7,2015,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"AT","Austria",3.8,2014,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
