"region","year","indicator","disaggregation","disagg.value","component","rec","unit","year_range","value.unweighted","value","value.sum","total.pop","n","regional","N"
"N. America","2015","adult_obesity","gender","Female","H",,,"",0.325707642970496,"0.355886958183068",0.651415285940993,355878.871,"2",1,
"N. America","2016","adult_obesity","gender","Male","H",,,"",0.32459013500987,"0.348502125580246",0.649180270019741,358469.427,"2",1,
"N. America","2016","adult_obesity","gender","Female","H",,,"",0.331412582698568,"0.361844386295446",0.662825165397136,358469.427,"2",1,
"Asia","1999","adult_anemia","pregnancy","Pregnant women","I",,,"",37.6395833333333,"38.4618813112988",1806.7,3654480.045,"48",1,
"Asia","1999","adult_anemia","pregnancy","Non-pregnant women","I",,,"",34.8291666666667,"35.7756945976976",1671.8,3654480.045,"48",1,
"Asia","1999","adult_anemia","pregnancy","All women","I",,,"",34.9583333333333,"35.8891588349062",1678,3654480.045,"48",1,
"Asia","2000","adult_anemia","pregnancy","Pregnant women","I",,,"",37.1666666666667,"38.147785434722",1784,3701438.757,"48",1,
"Asia","2000","adult_anemia","pregnancy","All women","I",,,"",34.2208333333333,"35.3505258404036",1642.6,3701438.757,"48",1,
"Asia","2000","adult_anemia","pregnancy","Non-pregnant women","I",,,"",34.0729166666667,"35.2311587536554",1635.5,3701438.757,"48",1,
"Asia","2001","adult_anemia","pregnancy","Pregnant women","I",,,"",36.7541666666667,"37.8822421668726",1764.2,3748279.4,"48",1,
"Asia","2001","adult_anemia","pregnancy","All women","I",,,"",33.5958333333333,"34.8910495054344",1612.6,3748279.4,"48",1,
"Asia","2001","adult_anemia","pregnancy","Non-pregnant women","I",,,"",33.4583333333333,"34.7786210426309",1606,3748279.4,"48",1,
"Asia","2002","adult_anemia","pregnancy","All women","I",,,"",33.1125,"34.5796602724079",1589.4,3795017.802,"48",1,
"Asia","2002","adult_anemia","pregnancy","Pregnant women","I",,,"",36.4229166666667,"37.7028951083165",1748.3,3795017.802,"48",1,
"Asia","2002","adult_anemia","pregnancy","Non-pregnant women","I",,,"",32.95,"34.4546615611633",1581.6,3795017.802,"48",1,
"Asia","2003","adult_anemia","pregnancy","Non-pregnant women","I",,,"",32.5479166666667,"34.2254123305333",1562.3,3841652.684,"48",1,
"Asia","2003","adult_anemia","pregnancy","All women","I",,,"",32.7145833333333,"34.3511673197368",1570.3,3841652.684,"48",1,
"Asia","2003","adult_anemia","pregnancy","Pregnant women","I",,,"",36.1791666666667,"37.618666041727",1736.6,3841652.684,"48",1,
"Asia","2004","adult_anemia","pregnancy","All women","I",,,"",32.3625,"34.1543334612695",1553.4,3888134.727,"48",1,
"Asia","2004","adult_anemia","pregnancy","Non-pregnant women","I",,,"",32.1895833333333,"34.027973069463",1545.1,3888134.727,"48",1,
"Asia","2004","adult_anemia","pregnancy","Pregnant women","I",,,"",35.95625,"37.5405206748639",1725.9,3888134.727,"48",1,
"Asia","2005","adult_anemia","pregnancy","Pregnant women","I",,,"",35.7645833333333,"37.5025522065429",1716.7,3934429.456,"48",1,
"Asia","2005","adult_anemia","pregnancy","Non-pregnant women","I",,,"",31.8395833333333,"33.8639812883965",1528.3,3934429.456,"48",1,
"Asia","2005","adult_anemia","pregnancy","All women","I",,,"",32.01875,"33.961698145923",1536.9,3934429.456,"48",1,
"Asia","2006","adult_anemia","pregnancy","Pregnant women","I",,,"",35.5916666666667,"37.4759462390391",1708.4,3980523.493,"48",1,
"Asia","2006","adult_anemia","pregnancy","Non-pregnant women","I",,,"",31.4541666666667,"33.6321776658083",1509.8,3980523.493,"48",1,
"Asia","2006","adult_anemia","pregnancy","All women","I",,,"",31.6354166666667,"33.756363341529",1518.5,3980523.493,"48",1,
"Asia","2007","adult_anemia","pregnancy","All women","I",,,"",31.2395833333333,"33.5494028280694",1499.5,4026449.464,"48",1,
"Asia","2007","adult_anemia","pregnancy","Pregnant women","I",,,"",35.43125,"37.4547733099277",1700.7,4026449.464,"48",1,
"Asia","2007","adult_anemia","pregnancy","Non-pregnant women","I",,,"",31.0416666666667,"33.4097083382393",1490,4026449.464,"48",1,
"Asia","2008","adult_anemia","pregnancy","Non-pregnant women","I",,,"",30.6541666666667,"33.1993767864028",1471.4,4072260.476,"48",1,
"Asia","2008","adult_anemia","pregnancy","Pregnant women","I",,,"",35.33125,"37.5115397179962",1695.9,4072260.476,"48",1,
"Asia","2008","adult_anemia","pregnancy","All women","I",,,"",30.8583333333333,"33.3684580433504",1481.2,4072260.476,"48",1,
"Asia","2009","adult_anemia","pregnancy","Non-pregnant women","I",,,"",30.3458333333333,"33.055503407394",1456.6,4118024.158,"48",1,
"Asia","2009","adult_anemia","pregnancy","Pregnant women","I",,,"",35.30625,"37.6410590739667",1694.7,4118024.158,"48",1,
"Asia","2009","adult_anemia","pregnancy","All women","I",,,"",30.56875,"33.2285678150458",1467.3,4118024.158,"48",1,
"Asia","2010","adult_anemia","pregnancy","Pregnant women","I",,,"",35.39375,"37.8326871543904",1698.9,4163760.616,"48",1,
"Asia","2010","adult_anemia","pregnancy","Non-pregnant women","I",,,"",30.2166666666667,"33.0930308776426",1450.4,4163760.616,"48",1,
"Asia","2010","adult_anemia","pregnancy","All women","I",,,"",30.4520833333333,"33.2777954733169",1461.7,4163760.616,"48",1,
"Asia","2011","adult_anemia","pregnancy","Non-pregnant women","I",,,"",30.2708333333333,"33.2921300520262",1453,4209480.712,"48",1,
"Asia","2011","adult_anemia","pregnancy","Pregnant women","I",,,"",35.6041666666667,"38.1737943082895",1709,4209480.712,"48",1,
"Asia","2011","adult_anemia","pregnancy","All women","I",,,"",30.51875,"33.4748683597484",1464.9,4209480.712,"48",1,
"Asia","2012","adult_anemia","pregnancy","Non-pregnant women","I",,,"",30.4979166666667,"33.6125323430907",1463.9,4255081.904,"48",1,
"Asia","2012","adult_anemia","pregnancy","Pregnant women","I",,,"",35.8625,"38.5572415707606",1721.4,4255081.904,"48",1,
"Asia","2012","adult_anemia","pregnancy","All women","I",,,"",30.7354166666667,"33.7937416222999",1475.3,4255081.904,"48",1,
"Asia","2013","adult_anemia","pregnancy","Pregnant women","I",,,"",36.16875,"38.9664356881043",1736.1,4300326.935,"48",1,
"Asia","2013","adult_anemia","pregnancy","Non-pregnant women","I",,,"",30.8604166666667,"34.1077634342004",1481.3,4300326.935,"48",1,
"Asia","2013","adult_anemia","pregnancy","All women","I",,,"",31.0645833333333,"34.2791829864675",1491.1,4300326.935,"48",1,
"Asia","2014","adult_anemia","pregnancy","Non-pregnant women","I",,,"",31.30625,"34.7027948151324",1502.7,4344902.659,"48",1,
"Asia","2014","adult_anemia","pregnancy","Pregnant women","I",,,"",36.4854166666667,"39.4321041820606",1751.3,4344902.659,"48",1,
"Asia","2014","adult_anemia","pregnancy","All women","I",,,"",31.5291666666667,"34.8559368495625",1513.4,4344902.659,"48",1,
"Asia","2015","adult_anemia","pregnancy","Non-pregnant women","I",,,"",32.0020833333333,"35.4870241385132",1536.1,4388565.203,"48",1,
"Asia","2015","adult_anemia","pregnancy","Pregnant women","I",,,"",36.93125,"39.9792708366193",1772.7,4388565.203,"48",1,
"Asia","2015","adult_anemia","pregnancy","All women","I",,,"",32.2125,"35.6342923947665",1546.2,4388565.203,"48",1,
"Asia","2016","adult_anemia","pregnancy","Non-pregnant women","I",,,"",32.8645833333333,"36.4244224771668",1577.5,4431205.015,"48",1,
"Asia","2016","adult_anemia","pregnancy","All women","I",,,"",33.05,"36.5600906275829",1586.4,4431205.015,"48",1,
"Asia","2016","adult_anemia","pregnancy","Pregnant women","I",,,"",37.4875,"40.6112233125598",1799.4,4431205.015,"48",1,
"Africa","1999","adult_anemia","pregnancy","All women","I",,,"",44.4166666666667,"44.5201106615857",2398.5,796664.89,"54",1,
"Africa","1999","adult_anemia","pregnancy","Pregnant women","I",,,"",48.9685185185185,"48.2727766172801",2644.3,796664.89,"54",1,
"Africa","1999","adult_anemia","pregnancy","Non-pregnant women","I",,,"",43.8777777777778,"44.0012003380744",2369.4,796664.89,"54",1,
"Africa","2000","adult_anemia","pregnancy","Pregnant women","I",,,"",48.6537037037037,"47.9747840332903",2627.3,816359.731,"54",1,
"Africa","2000","adult_anemia","pregnancy","Non-pregnant women","I",,,"",43.3444444444444,"43.4414972713788",2340.6,816359.731,"54",1,
"Africa","2000","adult_anemia","pregnancy","All women","I",,,"",43.9074074074074,"43.9979891747012",2371,816359.731,"54",1,
"Africa","2001","adult_anemia","pregnancy","Non-pregnant women","I",,,"",42.8833333333333,"42.9831139510423",2315.7,836574.893,"54",1,
"Africa","2001","adult_anemia","pregnancy","Pregnant women","I",,,"",48.3574074074074,"47.6903262527148",2611.3,836574.893,"54",1,
"Africa","2001","adult_anemia","pregnancy","All women","I",,,"",43.4537037037037,"43.560131983545",2346.5,836574.893,"54",1,
"Africa","2002","adult_anemia","pregnancy","Non-pregnant women","I",,,"",42.487037037037,"42.5947728476579",2294.3,857333.115,"54",1,
"Africa","2002","adult_anemia","pregnancy","All women","I",,,"",43.0703703703704,"43.1887617597741",2325.8,857333.115,"54",1,
"Africa","2002","adult_anemia","pregnancy","Pregnant women","I",,,"",48.0851851851852,"47.4471133389033",2596.6,857333.115,"54",1,
"Africa","2003","adult_anemia","pregnancy","Non-pregnant women","I",,,"",42.1222222222222,"42.2587725003554",2274.6,878683.008,"54",1,
"Africa","2003","adult_anemia","pregnancy","Pregnant women","I",,,"",47.8037037037037,"47.1924597220617",2581.4,878683.008,"54",1,
"Africa","2003","adult_anemia","pregnancy","All women","I",,,"",42.7055555555556,"42.8460512509421",2306.1,878683.008,"54",1,
"Africa","2004","adult_anemia","pregnancy","Non-pregnant women","I",,,"",41.7425925925926,"41.8618751397656",2254.1,900673.193,"54",1,
"Africa","2004","adult_anemia","pregnancy","All women","I",,,"",42.3185185185185,"42.4488385904475",2285.2,900673.193,"54",1,
"Africa","2004","adult_anemia","pregnancy","Pregnant women","I",,,"",47.5055555555556,"46.9119489848079",2565.3,900673.193,"54",1,
"Africa","2005","adult_anemia","pregnancy","All women","I",,,"",41.8851851851852,"42.0226298556296",2261.8,923346.222,"54",1,
"Africa","2005","adult_anemia","pregnancy","Non-pregnant women","I",,,"",41.3018518518519,"41.4236720676158",2230.3,923346.222,"54",1,
"Africa","2005","adult_anemia","pregnancy","Pregnant women","I",,,"",47.1574074074074,"46.5546453447231",2546.5,923346.222,"54",1,
"Africa","2006","adult_anemia","pregnancy","Non-pregnant women","I",,,"",40.7740740740741,"40.8661726759235",2201.8,946715.041,"54",1,
"Africa","2006","adult_anemia","pregnancy","All women","I",,,"",41.3740740740741,"41.4744558150524",2234.2,946715.041,"54",1,
"Africa","2006","adult_anemia","pregnancy","Pregnant women","I",,,"",46.7666666666667,"46.1574965399752",2525.4,946715.041,"54",1,
"Africa","2007","adult_anemia","pregnancy","Non-pregnant women","I",,,"",40.162962962963,"40.2072793438369",2168.8,970800.756,"54",1,
"Africa","2007","adult_anemia","pregnancy","All women","I",,,"",40.7740740740741,"40.8298339513242",2201.8,970800.756,"54",1,
"Africa","2007","adult_anemia","pregnancy","Pregnant women","I",,,"",46.3388888888889,"45.6939185747812",2502.3,970800.756,"54",1,
"Africa","2008","adult_anemia","pregnancy","All women","I",,,"",40.1333333333333,"40.1277738222244",2167.2,995659.257,"54",1,
"Africa","2008","adult_anemia","pregnancy","Non-pregnant women","I",,,"",39.5037037037037,"39.4959546906518",2133.2,995659.257,"54",1,
"Africa","2008","adult_anemia","pregnancy","Pregnant women","I",,,"",45.8962962962963,"45.2143794465821",2478.4,995659.257,"54",1,
"Africa","2009","adult_anemia","pregnancy","All women","I",,,"",39.5018518518519,"39.4448776590861",2133.1,1021354.394,"54",1,
"Africa","2009","adult_anemia","pregnancy","Non-pregnant women","I",,,"",38.8574074074074,"38.7928865114375",2098.3,1021354.394,"54",1,
"Africa","2009","adult_anemia","pregnancy","Pregnant women","I",,,"",45.462962962963,"44.7291538272855",2455,1021354.394,"54",1,
"Africa","2010","adult_anemia","pregnancy","Non-pregnant women","I",,,"",38.3111111111111,"38.18528148732",2068.8,1047922.656,"54",1,
"Africa","2010","adult_anemia","pregnancy","All women","I",,,"",38.9666666666667,"38.8523323209838",2104.2,1047922.656,"54",1,
"Africa","2010","adult_anemia","pregnancy","Pregnant women","I",,,"",45.0925925925926,"44.2928174931071",2435,1047922.656,"54",1,
"Africa","2011","adult_anemia","pregnancy","Pregnant women","I",,,"",44.7703703703704,"43.910002537638",2417.6,1075389.785,"54",1,
"Africa","2011","adult_anemia","pregnancy","Non-pregnant women","I",,,"",37.9185185185185,"37.734202278014",2047.6,1075389.785,"54",1,
"Africa","2011","adult_anemia","pregnancy","All women","I",,,"",38.5759259259259,"38.3996902198583",2083.1,1075389.785,"54",1,
"Africa","2012","adult_anemia","pregnancy","Non-pregnant women","I",,,"",37.6703703703704,"37.4297467716347",2034.2,1103720.35,"54",1,
"Africa","2012","adult_anemia","pregnancy","All women","I",,,"",38.3222222222222,"38.0754132873422",2069.4,1103720.35,"54",1,
"Africa","2012","adult_anemia","pregnancy","Pregnant women","I",,,"",44.5037037037037,"43.5742045795387",2403.2,1103720.35,"54",1,
"Africa","2013","adult_anemia","pregnancy","All women","I",,,"",38.1574074074074,"37.8612609991986",2060.5,1132811.505,"54",1,
"Africa","2013","adult_anemia","pregnancy","Non-pregnant women","I",,,"",37.5277777777778,"37.2120048342906",2026.5,1132811.505,"54",1,
"Africa","2013","adult_anemia","pregnancy","Pregnant women","I",,,"",44.2537037037037,"43.2315555787898",2389.7,1132811.505,"54",1,
"Africa","2014","adult_anemia","pregnancy","Non-pregnant women","I",,,"",37.4888888888889,"37.1380028894275",2024.4,1162520.239,"54",1,
"Africa","2014","adult_anemia","pregnancy","Pregnant women","I",,,"",44.0259259259259,"42.9346453027215",2377.4,1162520.239,"54",1,
"Africa","2014","adult_anemia","pregnancy","All women","I",,,"",38.0981481481481,"37.7352016880456",2057.3,1162520.239,"54",1,
"Africa","2015","adult_anemia","pregnancy","Non-pregnant women","I",,,"",37.6703703703704,"37.2721693965416",2034.2,1192736.275,"54",1,
"Africa","2015","adult_anemia","pregnancy","All women","I",,,"",38.2425925925926,"37.8351474136225",2065.1,1192736.275,"54",1,
"Africa","2015","adult_anemia","pregnancy","Pregnant women","I",,,"",43.887037037037,"42.726770522176",2369.9,1192736.275,"54",1,
"Africa","2016","adult_anemia","pregnancy","All women","I",,,"",38.5203703703704,"38.07091692786",2080.1,1223421.306,"54",1,
"Africa","2016","adult_anemia","pregnancy","Pregnant women","I",,,"",43.8592592592593,"42.6239115934605",2368.4,1223421.306,"54",1,
"Africa","2016","adult_anemia","pregnancy","Non-pregnant women","I",,,"",38,"37.5537224393409",2052,1223421.306,"54",1,
"Europe","1999","adult_anemia","pregnancy","Non-pregnant women","I",,,"",18.2275,"17.3707610424137",729.1,726926.647,"40",1,
"Europe","1999","adult_anemia","pregnancy","All women","I",,,"",18.4325,"17.5356375062146",737.3,726926.647,"40",1,
"Europe","1999","adult_anemia","pregnancy","Pregnant women","I",,,"",26.0275,"25.2111557894231",1041.1,726926.647,"40",1,
"Europe","2000","adult_anemia","pregnancy","Pregnant women","I",,,"",25.6075,"24.8137090108866",1024.3,726807.651,"40",1,
"Europe","2000","adult_anemia","pregnancy","Non-pregnant women","I",,,"",17.96,"17.0773401103066",718.4,726807.651,"40",1,
"Europe","2000","adult_anemia","pregnancy","All women","I",,,"",18.1775,"17.2839179148927",727.1,726807.651,"40",1,
"Europe","2001","adult_anemia","pregnancy","Pregnant women","I",,,"",25.2525,"24.4752784670551",1010.1,726958.257,"40",1,
"Europe","2001","adult_anemia","pregnancy","Non-pregnant women","I",,,"",17.7875,"16.8959544139272",711.5,726958.257,"40",1,
"Europe","2001","adult_anemia","pregnancy","All women","I",,,"",17.9925,"17.1121048207586",719.7,726958.257,"40",1,
"Europe","2002","adult_anemia","pregnancy","All women","I",,,"",17.8975,"16.9934989740658",715.9,727354.628,"40",1,
"Europe","2002","adult_anemia","pregnancy","Non-pregnant women","I",,,"",17.6925,"16.8026427683636",707.7,727354.628,"40",1,
"Europe","2002","adult_anemia","pregnancy","Pregnant women","I",,,"",24.9725,"24.201808429134",998.9,727354.628,"40",1,
